,Avg. sheep,Avg. wolves
1357,145.45,209.64
1358,202.87,61.54
1359,192.24,69.08
1360,202.87,61.54
1361,180.21,43.28
1362,150.64,61.35
1363,189.04,39.55
1364,212.32,45.31
1365,138.87,32.13
1366,153.04,35.9
1367,157.85,35.47
1368,163.93,33.08
1369,192.53,41.97
1370,117.8,35.48
1371,153.04,35.9
1372,141.23,27.1
1373,130.38,34.58
1374,107.65,25.07
1375,199.42,52.94
1376,145.65,17.7
1377,115.68,28.72
1378,131.73,33.97
1379,176.07,25.12
1380,189.51,30.86
1381,99.27,14.43
1382,154.75,46.55
1383,181.64,23.45
1384,164.65,25.41
1385,176.15,22.65
1386,238.1,121.59
1387,193.26,139.04
1388,249.37,178.27
1389,300.85,125.63
1390,164.71,207.62
1391,226.48,118.68
1392,247.99,112.53
1393,247.48,243.13
1394,206.8,169.0
1395,198.78,211.47
1396,389.93,110.97
1397,236.0,270.38
1398,173.85,268.11
1399,233.73,231.81
1400,225.39,235.49
1401,253.4,240.45
1402,219.59,193.55
1403,158.86,42.94
1404,236.99,237.44
1405,229.61,151.73
1406,304.25,208.29
1407,117.32,28.72
1408,145.94,31.47
1409,251.05,103.65
1410,122.28,22.65
1411,122.48,29.87
1412,120.54,25.3
1413,122.16,27.03
1414,156.0,86.84
1415,143.07,77.13
1416,171.85,88.2
1417,166.87,86.29
1418,167.11,77.84
1419,179.25,119.93
1420,194.86,56.3
1421,318.43,107.92
1422,235.56,118.69
1423,241.87,129.05
1424,319.26,122.93
1425,217.54,84.05
1426,244.31,200.66
1427,290.77,132.06
1428,152.6,46.76
1429,156.26,42.05
1430,176.23,38.02
1431,183.52,36.92
1432,154.9,58.94
1433,309.23,73.06
1434,179.1,44.63
1435,267.43,163.45
1436,236.84,169.24
1437,224.88,159.4
1438,244.93,158.72
1439,137.96,44.42
1440,304.97,96.75
1441,289.18,153.41
1442,101.08,88.67
1443,104.69,93.1
1444,102.3,94.12
1445,121.83,125.82
1446,139.59,21.52
1447,85.22,59.01
1448,105.32,104.04
1449,170.13,21.35
1450,174.4,27.56
1451,138.06,16.48
1452,120.37,75.93
1453,198.63,29.52
1454,178.77,22.73
1455,152.42,19.95
1456,339.49,32.8
1457,368.48,36.48
1458,339.49,32.8
1459,252.52,28.79
1460,209.54,78.64
1461,267.7,34.59
1462,309.11,61.44
1463,162.82,58.94
1464,159.06,77.91
1465,149.85,92.39
1466,217.47,40.36
1467,145.83,101.55
1468,203.23,58.0
1469,159.06,77.91
1470,145.18,102.37
1471,141.56,114.52
1472,145.18,102.37
1473,181.86,222.4
1474,178.35,58.51
1475,155.54,84.74
1476,170.85,65.88
1477,354.71,65.93
1478,336.17,73.12
1479,180.15,45.74
1480,262.91,118.54
1481,297.28,102.41
1482,225.89,145.38
1483,336.17,73.12
1484,240.82,142.61
1485,261.69,135.59
1486,201.11,108.83
1487,264.91,147.15
1488,236.97,135.93
1489,217.18,197.24
1490,243.42,124.89
1491,222.91,163.59
1492,321.02,160.7
1493,246.07,103.77
1494,245.28,143.83
1495,235.07,124.8
1496,220.99,168.67
1497,236.66,142.05
1498,80.43,34.3
1499,94.76,27.87
1500,100.39,36.78
1501,109.22,41.72
1502,75.61,41.12
1503,110.22,29.09
1504,100.83,35.97
1505,131.31,104.8
1506,106.93,102.96
1507,95.0,75.19
1508,133.02,102.24
1509,90.11,60.25
1510,166.14,72.61
1511,114.21,126.55
1512,106.05,53.03
1513,91.8,45.68
1514,112.4,48.12
1515,116.74,51.52
1516,156.73,25.18
1517,171.91,202.77
1518,90.35,58.18
1519,213.48,146.05
1520,224.94,205.11
1521,189.85,133.86
1522,127.5,228.99
1523,148.99,25.96
1524,244.53,116.05
1525,198.78,150.07
1526,178.21,170.08
1527,216.56,123.74
1528,212.12,189.4
1529,101.78,32.95
1530,148.86,191.31
1531,219.34,107.19
1532,269.57,96.64
1533,133.04,37.76
1534,82.49,42.16
1535,174.41,110.33
1536,132.51,35.13
1537,124.41,54.24
1538,109.46,63.47
1539,124.09,47.83
1540,158.71,90.79
1541,146.83,114.44
1542,137.16,104.32
1543,149.81,139.77
1544,105.54,146.97
1545,108.38,34.84
1546,165.78,71.64
1547,103.89,46.56
1548,106.2,47.49
1549,101.95,48.51
1550,142.1,33.95
1551,175.39,120.46
1552,63.74,58.98
1553,132.19,48.29
1554,253.94,26.47
1555,279.21,29.48
1556,231.9,31.95
1557,242.95,35.07
1558,235.63,41.57
1559,258.12,63.32
1560,243.74,41.52
1561,190.72,134.04
1562,184.04,150.34
1563,192.88,150.72
1564,313.16,79.79
1565,211.56,88.35
1566,274.36,83.9
1567,208.31,147.88
1568,174.38,59.68
1569,184.78,45.78
1570,153.17,41.99
1571,317.86,84.46
1572,162.3,75.68
1573,176.63,36.73
1574,173.78,73.2
1575,138.24,156.73
1576,171.07,160.29
1577,117.23,76.69
1578,195.72,116.37
1579,149.02,224.6
1580,250.49,58.25
1581,125.41,148.06
1582,184.72,122.23
1583,136.84,136.81
1584,174.2,155.15
1585,73.29,42.7
1586,235.01,84.35
1587,118.06,65.57
1588,219.9,87.73
1589,70.74,17.98
1590,67.71,18.06
1591,187.14,30.89
1592,64.11,36.01
1593,113.82,21.41
1594,84.01,18.86
1595,79.26,17.46
1596,179.79,35.96
1597,184.07,46.14
1598,218.87,37.3
1599,155.49,35.95
1600,191.63,26.2
1601,180.78,45.51
1602,219.62,24.66
1603,200.7,27.68
1604,197.85,24.04
1605,250.77,28.99
1606,163.29,36.78
1607,206.15,23.17
1608,200.51,24.45
1609,199.32,26.32
1610,217.86,161.49
1611,225.82,140.93
1612,257.43,137.86
1613,202.71,135.69
1614,273.76,97.69
1615,253.95,139.15
1616,146.36,207.09
1617,159.32,201.27
1618,171.25,204.73
1619,182.38,229.92
1620,155.77,223.08
1621,166.5,195.95
1622,257.22,113.84
1623,174.64,193.79
1624,274.97,79.32
1625,261.56,80.84
1626,254.97,84.64
1627,241.58,60.06
1628,281.14,71.28
1629,209.81,74.78
1630,162.34,172.59
1631,171.61,99.97
1632,164.73,104.27
1633,189.63,106.24
1634,170.74,93.99
1635,161.16,114.4
1636,202.13,65.53
1637,173.8,88.49
1638,75.72,15.11
1639,72.44,13.26
1640,66.83,14.0
1641,173.37,28.85
1642,53.34,31.06
1643,89.07,18.65
1644,81.49,14.19
1645,194.02,205.63
1646,229.75,185.96
1647,78.29,42.54
1648,326.24,82.44
1649,122.55,77.48
1650,185.92,247.03
1651,218.37,200.08
1652,150.48,144.35
1653,133.01,136.02
1654,134.34,134.06
1655,135.82,144.18
1656,135.9,131.65
1657,154.87,254.97
1658,261.88,65.42
1659,283.28,69.0
1660,342.44,102.4
1661,261.46,103.28
1662,224.72,104.92
1663,211.32,68.42
1664,144.13,186.05
1665,236.99,87.23
1666,182.96,58.84
1667,177.03,67.25
1668,210.48,76.54
1669,147.65,37.18
1670,205.57,40.48
1671,164.98,39.6
1672,191.52,51.18
1673,149.52,27.15
1674,117.73,24.41
1675,162.6,30.42
1676,127.58,33.56
1677,182.07,36.34
1678,134.19,21.17
1679,138.24,20.39
1680,98.38,15.23
1681,105.25,15.99
1682,124.41,14.86
1683,244.41,22.03
1684,82.23,31.35
1685,123.01,20.79
1686,94.28,16.08
1687,282.57,62.97
1688,222.76,81.33
1689,111.0,32.62
1690,382.0,35.97
1691,120.69,55.91
1692,219.08,89.13
1693,225.93,72.71
1694,148.28,149.47
1695,137.05,146.53
1696,168.84,162.11
1697,141.98,124.66
1698,210.26,100.34
1699,141.77,188.18
1700,158.57,141.21
1701,185.66,113.47
1702,178.79,95.57
1703,241.77,116.28
1704,154.5,166.74
1705,211.86,72.3
1706,171.13,125.62
1707,211.67,108.52
1708,214.37,137.04
1709,240.39,100.68
1710,165.42,75.0
1711,190.75,75.32
1712,209.29,150.99
1713,229.24,87.7
1714,189.63,162.48
1715,131.02,58.78
1716,148.27,103.25
1717,151.93,82.74
1718,135.6,51.47
1719,125.74,75.8
1720,139.17,42.51
1721,131.63,51.79
1722,257.62,53.5
1723,205.21,71.24
1724,304.07,52.55
1725,229.21,59.98
1726,237.54,75.95
1727,176.67,42.99
1728,161.0,104.59
1729,107.59,61.64
1730,89.59,59.58
1731,89.5,60.9
1732,92.54,49.28
1733,167.74,103.02
1734,116.34,54.04
1735,81.88,66.35
1736,244.36,118.23
1737,186.45,130.24
1738,168.61,106.57
1739,119.08,45.27
1740,316.23,73.74
1741,254.85,178.84
1742,250.35,97.54
1743,95.8,15.55
1744,143.3,24.49
1745,278.76,61.05
1746,87.3,45.25
1747,94.92,18.21
1748,99.94,22.11
1749,99.2,18.25
1750,154.47,70.02
1751,160.61,51.36
1752,162.03,82.26
1753,209.35,146.58
1754,142.56,99.77
1755,126.72,31.14
1756,157.47,54.41
1757,116.98,59.98
1758,150.28,59.89
1759,112.73,39.96
1760,176.36,52.6
1761,184.44,197.39
1762,122.26,57.78
1763,139.33,58.3
1764,204.49,201.69
1765,237.67,193.41
1766,220.29,221.66
1767,200.13,194.67
1768,169.21,239.11
1769,208.12,130.29
1770,237.09,189.66
1771,195.59,126.34
1772,175.98,140.36
1773,156.31,130.41
1774,221.01,118.01
1775,210.34,203.48
1776,215.43,135.18
1777,161.81,141.35
1778,203.67,17.58
1779,199.51,15.7
1780,227.39,18.34
1781,177.39,17.77
1782,160.43,40.76
1783,234.69,42.35
1784,219.37,15.56
1785,191.71,60.08
1786,176.03,54.06
1787,240.12,64.0
1788,210.19,30.34
1789,166.72,33.35
1790,189.0,64.78
1791,198.18,51.72
1792,380.26,90.74
1793,461.79,65.96
1794,283.41,72.23
1795,104.56,30.76
1796,428.35,85.53
1797,449.4,115.14
1798,382.62,99.91
1799,71.62,25.33
1800,106.35,47.11
1801,262.31,134.98
1802,72.06,15.1
1803,70.88,28.23
1804,68.59,34.4
1805,71.97,28.26
1806,115.7,64.5
1807,140.17,56.9
1808,133.74,60.77
1809,116.44,58.04
1810,173.42,38.45
1811,170.76,104.06
1812,109.94,68.87
1813,163.64,107.09
1814,174.79,117.01
1815,200.02,74.96
1816,142.71,144.56
1817,174.19,32.61
1818,196.48,96.51
1819,165.77,103.44
1820,270.58,73.78
1821,241.98,86.92
1822,252.25,88.84
1823,319.97,71.05
1824,228.38,99.83
1825,229.5,56.05
1826,281.36,70.8
1827,210.29,56.37
1828,239.35,38.96
1829,210.47,60.07
1830,236.5,55.87
1831,276.25,76.11
1832,208.13,49.85
1833,242.57,38.15
1834,120.9,47.36
1835,123.94,42.95
1836,119.88,60.31
1837,160.87,59.96
1838,118.82,66.7
1839,115.89,48.45
1840,127.44,43.05
1841,150.53,72.51
1842,143.88,66.94
1843,127.78,40.71
1844,137.86,81.87
1845,143.18,79.98
1846,148.1,64.68
1847,150.1,80.84
1848,180.51,87.31
1849,171.49,110.53
1850,215.94,94.51
1851,325.39,131.48
1852,206.21,51.01
1853,129.21,41.49
1854,171.85,97.21
1855,235.45,25.18
1856,195.94,25.76
1857,152.73,29.67
1858,131.54,44.2
1859,337.4,193.02
1860,168.77,26.83
1861,186.0,36.83
1862,283.1,71.03
1863,239.0,94.66
1864,256.29,98.14
1865,183.43,46.79
1866,172.84,171.79
1867,213.17,112.95
1868,226.16,102.78
1869,139.88,142.09
1870,129.31,120.09
1871,143.5,196.0
1872,203.17,64.31
1873,121.21,125.54
1874,146.19,129.36
1875,148.79,132.91
1876,80.7,40.51
1877,78.27,37.7
1878,71.07,26.87
1879,113.27,74.04
1880,95.17,30.74
1881,98.4,70.03
1882,76.92,43.72
1883,112.95,48.91
1884,146.67,75.62
1885,80.46,24.04
1886,98.81,74.45
1887,106.42,35.6
1888,109.36,52.43
1889,107.17,53.42
1890,204.9,115.14
1891,202.42,118.7
1892,219.75,147.2
1893,201.52,133.08
1894,262.15,65.7
1895,169.05,75.54
1896,263.59,63.88
1897,306.83,30.1
1898,263.97,35.87
1899,253.11,38.85
1900,283.88,52.15
1901,327.02,58.89
1902,258.66,57.47
1903,266.67,36.09
1904,171.29,73.94
1905,159.16,79.81
1906,169.43,63.85
1907,160.84,82.4
1908,182.94,80.31
1909,208.94,82.12
1910,180.71,67.11
1911,189.73,71.18
1912,228.03,76.74
1913,173.27,66.85
1914,173.87,86.34
1915,181.9,53.61
1916,149.29,108.0
1917,189.45,67.11
1918,338.76,96.92
1919,349.73,80.82
1920,355.37,117.89
1921,92.74,16.48
1922,370.48,77.72
1923,370.25,76.45
1924,286.38,139.15
1925,119.16,20.17
1926,91.67,19.09
1927,287.83,196.17
1928,114.39,18.53
1929,120.4,20.44
1930,118.0,20.27
1931,119.0,21.82
1932,120.78,92.09
1933,134.82,74.45
1934,158.34,84.89
1935,147.21,97.32
1936,137.47,53.32
1937,129.28,85.52
1938,126.42,75.01
1939,186.79,97.91
1940,185.53,64.85
1941,183.06,58.34
1942,177.83,131.15
1943,207.39,77.84
1944,211.86,76.81
1945,190.92,90.82
1946,148.2,27.04
1947,118.91,30.43
1948,167.84,25.09
1949,155.37,30.29
1950,74.05,54.53
1951,169.18,48.61
1952,152.77,21.08
1953,196.15,52.13
1954,183.41,41.81
1955,158.73,55.75
1956,188.57,33.98
1957,103.14,47.76
1958,117.22,88.87
1959,165.31,52.43
1960,148.67,49.06
1961,136.74,56.23
1962,198.37,46.93
1963,148.52,49.97
1964,179.34,47.9
1965,250.27,186.82
1966,223.82,43.61
1967,267.72,66.1
1968,257.12,58.53
1969,410.27,78.57
1970,239.11,86.33
1971,185.83,33.08
1972,247.23,101.6
1973,297.9,45.66
1974,148.61,71.49
1975,139.33,88.34
1976,155.36,81.95
1977,244.04,127.62
1978,164.18,56.27
1979,123.35,57.22
1980,110.71,119.11
1981,139.82,91.23
1982,165.62,87.31
1983,135.91,56.9
1984,95.33,94.02
1985,163.82,195.78
1986,213.83,54.63
1987,161.52,88.76
1988,306.73,113.92
1989,326.75,107.12
1990,243.38,59.99
1991,329.89,133.72
1992,250.04,178.08
1993,294.98,67.89
1994,252.65,170.46
1995,123.72,171.67
1996,136.65,190.47
1997,123.09,152.6
1998,220.76,77.45
1999,125.48,221.69
2000,142.41,126.66
2001,129.86,149.47
2002,96.15,25.72
2003,88.28,40.11
2004,93.29,29.0
2005,120.04,47.33
2006,98.74,26.06
2007,99.98,39.86
2008,92.39,28.33
2009,154.24,62.3
2010,134.31,56.26
2011,107.36,33.17
2012,137.56,76.28
2013,150.81,32.33
2014,134.42,74.49
2015,144.68,57.47
2016,138.21,255.36
2017,132.35,250.83
2018,116.69,236.05
2019,128.63,217.01
2020,130.07,208.23
2021,131.56,245.38
2022,203.97,170.55
2023,209.21,193.78
2024,193.8,156.98
2025,239.24,190.4
2026,204.14,193.33
2027,208.89,172.74
2028,148.92,244.98
2029,248.15,151.54
2030,103.61,26.69
2031,103.53,27.85
2032,123.95,24.44
2033,210.05,77.41
2034,110.66,23.2
2035,107.92,32.92
2036,105.16,28.2
2037,207.78,120.1
2038,197.86,114.13
2039,120.18,27.01
2040,172.96,126.3
2041,175.06,103.26
2042,284.76,75.07
2043,219.64,127.69
2044,160.16,60.62
2045,164.95,45.95
2046,152.8,62.01
2047,126.53,62.23
2048,171.46,22.43
2049,155.44,77.46
2050,123.15,60.62
2051,258.82,31.09
2052,305.16,32.93
2053,269.21,33.11
2054,132.79,74.37
2055,193.3,25.36
2056,256.36,23.65
2057,266.54,29.56
2058,186.69,70.07
2059,200.86,52.16
2060,218.01,73.06
2061,157.45,50.65
2062,165.24,106.85
2063,202.43,68.9
2064,221.48,38.12
2065,188.68,42.59
2066,160.72,46.75
2067,219.26,68.84
2068,194.14,35.57
2069,173.54,55.78
2070,174.27,64.17
2071,175.66,59.06
2072,216.92,66.49
2073,214.12,79.94
2074,152.7,45.05
2075,247.62,167.79
2076,181.91,117.11
2077,158.93,21.43
2078,230.75,51.74
2079,172.42,30.22
2080,138.46,38.78
2081,113.79,28.17
2082,170.51,25.31
2083,242.36,70.81
2084,144.1,34.76
2085,158.68,29.28
2086,180.21,69.03
2087,161.5,62.12
2088,189.2,59.33
2089,99.81,37.08
2090,149.03,76.54
2091,260.13,112.22
2092,160.87,98.19
2093,113.89,82.41
2094,98.51,71.72
2095,148.87,203.07
2096,127.0,53.68
2097,97.74,38.84
2098,120.81,59.49
2099,84.73,87.81
2100,261.12,56.41
2101,258.98,56.57
2102,305.34,52.03
2103,230.69,50.33
2104,242.93,68.08
2105,294.09,64.14
2106,181.54,136.39
2107,164.26,196.04
2108,149.17,170.71
2109,148.43,231.53
2110,176.46,165.96
2111,147.46,145.89
2112,268.83,71.18
2113,149.61,200.24
2114,211.35,271.21
2115,224.26,254.34
2116,204.58,306.55
2117,177.48,260.92
2118,299.14,150.28
2119,134.95,120.07
2120,216.58,264.38
2121,289.34,71.16
2122,278.11,45.75
2123,331.99,53.97
2124,205.08,88.49
2125,307.7,147.33
2126,286.68,44.12
2127,366.56,20.19
2128,193.02,40.24
2129,183.25,45.42
2130,153.1,32.95
2131,277.94,93.87
2132,167.19,58.43
2133,181.94,47.15
2134,189.7,41.0
2135,246.66,71.64
2136,224.23,102.11
2137,144.78,52.0
2138,234.69,68.25
2139,222.6,83.19
2140,200.13,91.74
2141,181.25,107.44
2142,158.71,255.49
2143,144.75,248.91
2144,146.38,301.58
2145,109.5,101.46
2146,131.41,260.56
2147,131.81,237.43
2148,154.69,241.31
2149,117.45,156.73
2150,110.74,103.86
2151,159.87,306.54
2152,116.46,145.51
2153,131.52,141.42
2154,128.01,149.88
2155,123.92,152.75
2156,240.2,83.89
2157,240.39,76.02
2158,239.2,87.55
2159,216.56,73.99
2160,150.25,176.11
2161,242.96,76.19
2162,238.29,77.54
2163,182.36,150.5
2164,170.41,147.69
2165,160.18,164.33
2166,242.43,67.61
2167,170.99,132.89
2168,170.52,144.58
2169,173.34,155.31
2170,187.24,56.71
2171,158.99,46.77
2172,178.59,47.67
2173,227.64,53.71
2174,216.51,37.81
2175,200.1,53.99
2176,210.62,51.59
2177,239.41,34.59
2178,224.09,35.14
2179,261.16,38.25
2180,203.22,45.13
2181,253.55,33.68
2182,219.92,36.76
2183,222.65,37.42
2184,148.47,58.29
2185,111.54,43.11
2186,140.23,45.8
2187,145.89,31.81
2188,100.23,56.87
2189,246.05,134.4
2190,141.36,42.76
2191,188.11,82.5
2192,194.52,65.17
2193,236.52,122.04
2194,179.52,80.63
2195,117.1,38.56
2196,190.08,81.78
2197,188.96,73.0
2198,118.83,19.1
2199,116.32,22.73
2200,114.53,18.83
2201,210.62,114.25
2202,107.1,35.19
2203,102.26,14.02
2204,114.3,16.78
2205,115.01,47.5
2206,170.7,37.15
2207,83.86,21.34
2208,186.24,33.39
2209,183.32,141.78
2210,119.68,36.14
2211,181.13,35.19
2212,222.29,312.01
2213,208.28,281.73
2214,201.29,247.12
2215,174.54,239.82
2216,286.09,205.66
2217,155.09,121.44
2218,161.12,333.47
2219,231.65,55.93
2220,253.72,53.42
2221,266.67,56.69
2222,128.54,102.45
2223,230.9,116.15
2224,238.54,45.68
2225,248.89,33.89
2226,187.65,39.55
2227,191.12,40.08
2228,229.91,43.17
2229,90.86,21.63
2230,184.87,44.31
2231,217.39,57.41
2232,161.08,54.82
2233,116.77,58.69
2234,100.42,38.75
2235,175.47,180.6
2236,136.88,37.38
2237,108.67,35.96
2238,125.13,47.02
2239,128.09,50.32
2240,385.38,83.91
2241,398.11,86.44
2242,383.17,96.71
2243,250.95,52.94
2244,381.41,92.36
2245,410.66,67.51
2246,322.39,133.21
2247,231.97,70.4
2248,238.55,69.6
2249,352.96,112.97
2250,228.5,74.51
2251,225.04,84.86
2252,229.59,68.95
2253,240.06,69.76
2254,134.6,81.52
2255,126.82,94.68
2256,147.38,66.95
2257,168.85,150.01
2258,149.93,64.2
2259,144.91,60.58
2260,139.34,76.34
2261,150.67,131.68
2262,168.27,135.76
2263,135.45,76.69
2264,147.16,121.25
2265,154.82,164.42
2266,183.04,138.38
2267,157.45,151.87
2268,186.69,64.55
2269,155.55,73.12
2270,146.15,64.08
2271,196.42,94.99
2272,147.22,111.64
2273,150.41,53.7
2274,208.16,48.73
2275,108.67,88.31
2276,110.61,72.19
2277,111.05,73.2
2278,151.0,56.75
2279,117.31,83.56
2280,110.71,70.28
2281,112.32,77.8
2282,87.21,50.18
2283,87.11,43.27
2284,108.69,71.95
2285,109.02,58.1
2286,96.27,26.65
2287,86.56,50.97
2288,95.38,38.42
2289,150.29,44.72
2290,124.92,28.57
2291,137.47,24.87
2292,157.02,48.05
2293,170.94,34.29
2294,149.77,43.06
2295,165.69,34.27
2296,257.47,76.73
2297,273.16,74.3
2298,207.52,59.63
2299,354.23,82.11
2300,283.09,64.29
2301,206.26,54.65
2302,243.05,105.2
2303,221.91,54.88
2304,235.05,52.47
2305,164.41,49.82
2306,171.52,63.35
2307,278.6,82.92
2308,224.69,51.08
2309,224.02,55.59
2310,177.32,42.91
2311,190.51,40.66
2312,148.85,47.85
2313,131.42,24.95
2314,218.37,23.5
2315,255.91,164.83
2316,187.2,46.13
2317,219.29,29.82
2318,187.63,35.81
2319,337.73,167.08
2320,193.99,68.21
2321,127.4,23.17
2322,198.8,52.06
2323,190.5,57.5
2324,153.81,57.61
2325,133.86,63.68
2326,139.52,47.36
2327,149.73,104.27
2328,148.16,41.71
2329,148.62,95.27
2330,122.78,70.29
2331,183.17,152.85
2332,192.91,189.58
2333,152.0,68.97
2334,173.73,194.47
2335,200.81,80.13
2336,204.82,148.46
2337,187.23,153.08
2338,278.98,80.62
2339,301.6,61.33
2340,270.11,63.53
2341,338.47,101.02
2342,239.81,125.57
2343,282.77,47.65
2344,276.59,90.82
2345,192.48,149.9
2346,202.11,138.51
2347,165.93,125.16
2348,333.62,59.58
2349,215.26,214.74
2350,188.88,125.95
2351,190.35,138.92
2352,111.22,63.69
2353,105.04,62.39
2354,114.66,54.25
2355,111.22,79.36
2356,126.47,24.68
2357,153.56,88.7
2358,105.94,53.14
2359,248.16,91.12
2360,329.97,81.27
2361,175.2,48.96
2362,238.02,118.74
2363,203.73,46.39
2364,233.39,107.28
2365,280.24,77.1
2366,298.19,64.73
2367,294.09,62.04
2368,258.76,63.39
2369,176.13,55.19
2370,297.08,65.94
2371,302.57,84.51
2372,197.21,160.52
2373,122.91,138.22
2374,130.72,139.49
2375,150.05,249.61
2376,164.19,74.24
2377,127.21,109.59
2378,171.62,61.63
2379,131.11,131.9
2380,102.77,47.92
2381,103.57,52.24
2382,79.13,36.92
2383,127.97,74.11
2384,109.67,42.53
2385,100.84,42.5
2386,104.54,58.1
2387,106.88,36.57
2388,128.57,59.09
2389,78.05,26.91
2390,94.09,46.81
2391,109.28,35.58
2392,98.08,39.48
2393,97.72,36.49
2394,220.4,67.59
2395,218.95,70.71
2396,252.1,74.79
2397,246.62,59.17
2398,223.57,53.59
2399,176.17,41.8
2400,243.92,44.66
2401,219.12,44.67
2402,263.37,25.99
2403,296.77,31.81
2404,278.53,27.22
2405,277.71,59.95
2406,232.94,40.06
2407,270.59,34.92
2408,290.36,59.85
2409,342.3,40.59
2410,285.05,36.8
2411,187.46,18.34
2412,168.46,118.68
2413,314.65,135.28
2414,334.96,33.17
2415,130.83,77.47
2416,148.28,106.01
2417,225.1,157.65
2418,169.08,24.32
2419,122.72,51.05
2420,128.95,93.67
2421,133.99,72.07
2422,182.24,89.61
2423,193.12,82.76
2424,267.59,81.77
2425,275.09,87.58
2426,209.52,68.23
2427,123.44,35.57
2428,153.04,125.85
2429,156.75,47.25
2430,157.48,48.27
2431,136.27,41.56
2432,147.85,50.99
2433,190.48,222.91
2434,193.31,37.44
2435,153.8,58.6
2436,246.4,98.06
2437,251.57,97.21
2438,250.85,83.5
2439,249.08,109.72
2440,249.49,92.41
2441,216.29,69.6
2442,229.38,103.95
2443,262.61,71.59
2444,253.92,76.21
2445,233.13,61.59
2446,281.02,87.79
2447,282.32,137.23
2448,306.82,69.15
2449,302.29,74.84
2450,71.75,30.19
2451,89.36,32.06
2452,67.45,34.09
2453,109.82,48.75
2454,71.15,32.31
2455,112.93,58.16
2456,87.66,26.29
2457,193.65,90.94
2458,200.24,72.65
2459,123.87,38.63
2460,210.65,72.59
2461,106.58,31.63
2462,138.19,156.6
2463,223.74,61.75
2464,147.63,216.8
2465,173.97,226.16
2466,149.17,190.98
2467,147.35,79.11
2468,382.39,109.88
2469,178.89,243.56
2470,317.58,131.53
2471,144.71,23.91
2472,183.71,24.33
2473,350.65,55.31
2474,134.85,41.12
2475,154.14,15.83
2476,150.19,20.91
2477,153.11,16.29
2478,139.34,24.71
2479,139.61,22.71
2480,182.31,26.35
2481,208.57,40.86
2482,127.94,34.77
2483,149.68,23.57
2484,146.07,21.61
2485,172.87,111.4
2486,196.09,77.58
2487,141.87,70.96
2488,245.34,47.67
2489,176.95,65.65
2490,223.04,59.79
2491,200.86,78.36
2492,301.64,77.29
2493,373.24,58.81
2494,262.91,101.31
2495,236.91,102.61
2496,268.86,92.56
2497,133.12,46.12
2498,116.16,183.2
2499,91.61,60.18
2500,122.64,65.1
2501,98.13,65.79
2502,125.72,62.5
2503,138.47,147.86
2504,150.88,49.07
2505,107.18,71.09
2506,175.13,102.5
2507,185.79,102.41
2508,187.56,108.21
2509,159.42,99.9
2510,187.66,79.71
2511,191.27,59.12
2512,184.18,101.77
2513,192.04,48.72
2514,180.94,48.09
2515,203.38,63.54
2516,189.13,62.63
2517,201.65,66.38
2518,201.82,43.84
2519,198.08,48.35
2520,123.99,27.95
2521,114.76,37.69
2522,120.06,44.83
2523,181.16,228.95
2524,103.05,47.45
2525,96.54,22.66
2526,117.6,34.15
2527,177.8,66.5
2528,162.25,48.02
2529,92.31,32.75
2530,204.03,48.81
2531,273.46,152.03
2532,127.82,82.97
2533,154.34,53.25
2534,142.14,119.05
2535,144.87,91.19
2536,158.69,99.53
2537,109.09,77.81
2538,219.44,42.43
2539,140.29,160.7
2540,140.23,116.42
2541,168.56,37.05
2542,150.93,44.86
2543,200.44,95.23
2544,115.35,127.53
2545,141.58,42.46
2546,164.8,38.38
2547,165.01,36.82
2548,178.7,20.22
2549,150.47,28.2
2550,169.65,19.0
2551,71.36,17.59
2552,154.94,31.86
2553,258.42,47.92
2554,162.39,27.03
2555,89.98,25.74
2556,104.03,26.59
2557,186.61,87.69
2558,83.4,19.78
2559,65.1,17.55
2560,81.64,20.3
2561,83.25,24.19
2562,159.64,192.06
2563,171.61,178.92
2564,186.79,204.55
2565,137.9,154.04
2566,135.07,200.06
2567,153.03,128.99
2568,270.26,93.78
2569,219.51,82.95
2570,193.28,75.1
2571,259.47,93.56
2572,259.07,63.99
2573,239.13,95.6
2574,147.64,125.42
2575,194.56,75.56
2576,186.53,108.82
2577,157.35,115.37
2578,144.34,113.0
2579,133.75,92.19
2580,158.27,85.48
2581,98.22,60.15
2582,124.24,116.05
2583,152.89,37.08
2584,120.33,41.56
2585,114.43,45.96
2586,126.57,43.58
2587,209.96,65.87
2588,117.19,38.36
2589,123.36,38.06
2590,90.44,21.27
2591,89.47,23.8
2592,109.05,26.23
2593,290.88,91.22
2594,79.87,36.56
2595,87.65,21.24
2596,90.04,21.02
2597,262.34,99.42
2598,242.27,105.37
2599,102.19,39.07
2600,312.19,79.98
2601,323.8,117.49
2602,266.57,96.42
2603,258.73,109.16
2604,241.2,124.01
2605,281.05,139.22
2606,228.08,111.25
2607,212.83,124.06
2608,236.86,159.99
2609,245.26,191.96
2610,239.36,164.94
2611,175.35,153.24
2612,284.82,144.62
2613,223.19,159.96
2614,191.83,133.24
2615,202.43,99.99
2616,215.64,119.05
2617,195.16,152.75
2618,134.56,16.58
2619,140.65,24.28
2620,155.66,15.35
2621,96.8,14.46
2622,114.82,23.4
2623,175.14,29.42
2624,134.56,16.58
2625,122.64,27.53
2626,108.45,20.42
2627,192.15,53.5
